URL_ID|카페명|리뷰
1246426011|로로옴 rrm|$$공간 쾌적하고 좋아요. 커피맛은 쏘쏘합니다. 개인적으론 솔티버터크림이 맛있었네요$$따사로운 햇볕이 통창 가득 들어오는 공간과 가게이름은 너무 찰떡 콘파냐 크림은 세상 쫀쫀하고 탄산수로 입 안 개운하게 헹구고 즐기는 아메리카노는 넘 좋았다$$바로 앞에 공영 주차장도 넓게 있어서 좋아요 :) $$ 에이드 주문했는데, 에이드가 맞나? 싶었어요. 탄산 1도 없고 탄산 빠진 사이다에 청 넣어서 판매하시는데 메뉴 빼시는 게 나을 거 같아요;; 이럴 거면 그냥 편의점 사이다에 깔라만시 넣어다 마셨죠 이렇게 맛없는 에이드는 첨이에요 ㅋㅋ$$서울에 이런 뷰 카페가 있다니요.. 후기를 보고왔음에도 불구하고 완전 그 이상입니다. 직원분 넘 친절하시고 인상도 좋으시고 ㅎ 재즈음악 선곡도.. 인테리어도..커피맛도..뷰도  모두 찐입니다.  송파구에서 이 카페까지 먼 걸음했는데  계절마다 오고프네요. 오래 운영해주세요^^$$너무 친절해요 감사합니다 ㅎㅎ$$$$$$분위기, 맛, 서비스 모두 좋아요$$밀크티 향이 진하고 좋아요$$Coffee$$도봉에 이런 곳이!
38242363|디아망 강북본점|$$$$마실거리 일반적인 종이컵이 아닌 고급지게 텀블러에 담아줌 전반적으로 포근하게 좋은느낌이지만 액티비티한 기구나 시설이 너무 없어서 아쉽습니다 $$애들이랑 오기 좋아요*^$$$$19년 가을쯤에도 갔었는데 그사이에도 많이 변한거같아요~ 더 다양해지고 여전히 쾌적하네요:) 이른 시간에 가서 한적하니 좋았어요~ 주차장도 넓고, 3시간 무료에, 음식은 배민시키면 되구요 ㅎㅎ  아쉬운건 미끄럼틀, 방방이 없는거 ㅎㅎ 그거빼고는 뭐 대체로 다 좋아요ㅎㅎ
17736089|투썸플레이스 쌍문역점|$$버블티는 먹지마세요...버블이 딱딱해서 잘 안씹힘...6100원이나 주고 먹는건데 버블이 딱딱하길래 바꿔달라했는데도 딱딱하네요. 아마 버블을 아예잘못 삶는듯...그래도 2층은 항상 조용해서 공부하기좋아요$$저녁시간 알바생들 예절고육좀 다시 하십쇼. 남자 한분 여자 한분 이었습니다
861389811|투썸플레이스 방학역점|$$$$자주 먹는 케익인데 딸기가 너무 작네요. 별로에요. 다른 지점은 안그랬어요.$$어쩌다가긴하지만 유독 불친절한 알바의 기억이 있어 넓고 쾌적한 매장임에도 기분이 반감된다.$$평일 오후 남자 알바.  케익 살 때 초랑 칼도 안챙겨주나요? 초 달라고 말했는데 기어코 안넣어줬네요. 생일 파티하는데 초 없어서 당황하게 만드네요.$$직원분들과 주문 외에 얘기할 것 없어서 그런가 제 개인적으로는 불편함 없이 주문한 메뉴 빨리 나오고, 향과 맛도 좋고 그래서 개인적으로 좋아하는 매장입니다$$다 좋은데...뭔가 불편해요 직원분 잔소리 좀 그만하세요~$$주말 오후 알바 너무 불친절하구요 물 마시는 종이컵이 소주잔이라서 약먹으려고 물 따라마시는대 소주잔 세개나 썼네요 ㅋㅋㅋ 서비스가 넘 구려요 ㅠㅠ$$좋은뎅 적당히 조용하고  맛있고 직원 친절.. 언니 이뻐요$$$$매장분위기 좋구 직원들도 친절하구 상냥하구 가성비갑 가성비굿~^^ㅎㅎ$$$$아 진짜 화장실 너무 더러움..... 실외인데다.... $$남자친구와 데이트 할땐 자주가는데 창가옆좌석 넘 좋아요!
609301855|카페푸쿠푸쿠|
21605277|투썸플레이스 도봉보건소점|$$사장님이 틈날 때마다 청소하시고 직원분들도 매장관리 철저히 해주셔서 좋아요. 케익도 다른 매장보다 예쁘고 의자도 보송보송하고 전반적으로 매장 분위기도 좋아요~$$Cafe 분위기가 깔끔하고,,직원들이 친절해서 고마웠습니다,,,$$사장님이 마스크 관리를 철저히 해주셔서 좋았어요♡ 청결하고 공부하기 좋아요!$$위치도 좋고 분위기가 매우 좋아요 직원들도 친절해서 자주 갑니다$$커피숍이  청결하고 깨끗하고 좋아요..환기도 자주시켜서  안심하고  커피을 마실수 있어좋아요~^^$$분위기 편하구 청결해요 ..지나가다 쉬기 좋아요$$타 지점에 비해 케이크랑 음료 맛있던데... 지점차가 있는건가요?? 개인적으로 자주 이용하는 카페인데 전 좋았어요 매장 이용할 때 마스크들 잘 착용하시길.. 손님한테 마스크 착용 부탁하니 적반하장들이 너무 많아서 보기 껄끄러웠네요,, 그거빼고는 최고!$$직원이 아주 불친절하네요~~ 손님이 잘못하면 직원이 손님에게 경고를 날려요~$$불친절해요$$의자가 조금 찝찝한데 대체로 좋아요$$망고 빙수 아주 맛있어요.. 근데 빙수먹는 숟가락이 너무 더러워요.. CJ에서 하는데 이정도 라니 실망스럽네요.. 빙수만 맛있으면 머합니다까! $$
1315491519|티끌|$$커피 맛이 있습니다  디저트도 맛나요  화장실 좀 불편하네요 ~$$주차가 안되서 아쉽지만 진짜 케이크 넘 맛있어요ㅠ 심플하지만 예쁜 디자인에 과일듬뿍 넣은 케이크.. 케잌 선물받으면 항상 남기고 버리는 집인데, 티끌은 하루면 클리어에요$$$$디저트 맛나고 친절해요 자주가는 카페!$$
779650889|카페에덴|$$에덴커피(아인슈페너)하고 치즈케이크 추천. 아메리카노도 괜찮은편. $$커피숍이 커피가 맛이없음 아메리카노 먹자마자 다버림 황금정원 10%할인은 무슨... 그냥 가지마세요$$$$커피가 대체적으로 맛있고 산 쪽이라 조용하고 공기가 좋았어요 자주 애용할거 같아요 ~~
346649554|투썸플레이스 쌍문중앙점|$$사람보다 느린 키오스크..$$알바싸가지$$2층에 아메리카노 톨 죽돌이들 많음 $$$$개별로
27417038|이탈리안G|$$$$평소 단골이었는데 새로 인테리어 바꾸신다해서 궁금했었는데 드뎌 다녀왔네요! 브런치메뉴들이 다 고급지고 맛도 풍성하네요 오랜만에 가족모임여서 갔었는데 정신없이 먹느냐고 사진이 이거뿐인게 넘아쉽네요ㅠㅠ 아이도 너무조아하고 어른들도 분위기있는곳에서 배부르게 잘먹고왔어요!! 특히 먹었던 에그샌드위치 너무 생각나서 이번주에 아이랑 다시가려구요 인생 샌드위치였어요ㅜㅠ...$$$$집에서 해먹는게 더 맛남 소스는 물같고 쌀은 다 깨지고 죽보다 못함$$친절 빵점, 맛 빵점, 사람도 없는데...  가족이 평점했나???
