URL_ID|카페명|리뷰
744705019|문릿|$$불친절  커피 테이크아웃하면서 기분만 나빠짐 집이랑 가까워도 안갈것임$$
1831290209|투썸플레이스 망우점|$$다른곳비교했을때 불친절하긴하더라구요 화장실 이런거 물어보면 싫은티를 팍팍내세요..$$주말 오후 낮타임 직원들 재교육 좀 해주세요. 주문실수는 기본이고 주문받기 싫어하고 카운터 앞에 손님 세워두고 수다도 하시고^^ 뭐 직원들끼리 손님가리는지 저한텐 '보여주시라고요'  '영수증은요?' 틱틱 대시길래 거기까진 참았는데 뒤에 중년 남성 손님분께는 '영수증 드릴까요~' '네 주문 되셨습니다~' 이런 차원이 다른 친절한 말투를 보여주시더라구요ㅎㅎ 응...$$후기 뭐이래? 여직원한테 악감정인 사람들이 있나? 콕 찍어 ‘여직원’이러는 거 이상한데?  이 매장 문제는 허접한 와이파이가 유일함. 와이파이 좀 제대로 해라 $$여직원들 재교육 시급$$갈 때마다 항상 불편하고 별로예요. 여직원들 불친절해요. 홍차크림카페라떼 혈관 막히는 느끼함 비추입니다.$$깨끗하고 커피도 맛있고 직원들은 보통 밖에서 볼때보다 좌석이 많고 넓어서 좋았는데 보험회사 직원들 우루루 와서 테이블 열개도 넘게 차지하고 -4인용에 1명 앉음 보험가입자랑 시끄럽게 통화하고 지들끼리도 시끄럽게 대화하고 그럴거면 몰려앉든가 쉬러 갔다가 불쾌했음$$자주오는데 맛있어요~$$아침에 방문했는데 직원분 친절하고 너무 좋았어요! 응대를 너무 잘해주셔서 아침부터 행복하고 기분 좋게 시작 할 수 있었습니당^0^ $$어떻게 새로 생긴카페에 화장실이 건물밖일수가 있나.. 왜 스타벅스가 업계1위인지 모르는 투썸.. 음악도 졸라게 크게 틀어서 짜증.. 저급.. $$깔끔하고 쾌적해요 새로생겼네요. 화장실은 어딨는지몰겠다$$
1565667844|빈스로드 본사|$$생딸기라떼 강추!!!!! 커피도 맛있어요$$맛,분위기,친절함 무엇도 부족함없는 곳.. 계절마다 시즌메뉴 먹으러 가는 재미가 쏠쏠^^$$커피종류가 맛있어서 자주 사먹는 곳입니다! 공간도 편하게 있다가기 좋고 다른 음료들도 다 맛있었어요. 그리고 사장님도 너무 친절하셔서 너무 좋아요!!!$$맛도 공간도 더할나위없이 좋다.$$사장님도 너무 친절하고 뷰도 좋아요! 음료도 베이커리도 다 맛있어요
131735695|카페252|$$
119112939|티하우스나니|$$$$"내가 환생했더니 공작가의 서브 영애님이라면"  놀이 할 수 있는장소에요!! 사장님 너무 친절하시구 차에 대해 박식하시구 꿀맛밀크티 맛보고왔습니다 그리고 추천받아서산 안개숲길 잎차.. 인생홍차찾아습니다ㅠ 과일향홍차질렸는데 밀키한게 최고에요♡$$까페 자체도 넘 예쁘고 사장님도 친절하시고 찻잔도 여러 갠데 골라서 마실 수 있고요, 찻잔이며 접시며 되게 고급스럽고 멋지고 무엇보다 정말 맛있습니다. 케익 한 조각에 차 한 잔 마시는데 꼭 영국 궁궐에서 애프터눈티를 즐기는 귀족 놀이 하는 기분이에요. 여기에 독서까지 곁들이면 힐링 제대로 입니다.  행복해요~~$$$$Royal Milk Tea
26925099|스타벅스 중랑역점|$$⭐카드살때 종이카드 가게에서 확인해보고 나올것⭐ 선물용으로 스벅카드 한두번사본것도 아닌데 같이 주는 종이카드 접어진거줬고 안에 종이가 좀 벗겨진거줌(안에가 이상한거라 집에와서 앎). 그리고 안뻣뻣 누가 쓰다 버린거인듯; 왜 접힌거주나 했네 백신맞으러 간곳이라 몸상태안좋고 집에서 멀어서  바꿔오진않았지만 카드엽서때문에 일부러 충전한거였는데 .....$$넓고 바로 중랑역 앞이라서 좋아요^^$$$$$$난방을 안 하는봐요~ 추워요!! 다들 겉옷 입고 있네요~$$어디나 있는 그런 스벅느낌$$넓고 테이블 배열도 깔끔해서 좋았어요~ 저녁 되니까 붐비기 시작하는 것 같았지만 오후에는 조용히 책 읽기에도 좋아보였어요~ 실제로 공부하시거나 노트북으로 작업하시는 분들도 많고... 가끔 가고 싶은 카페인 듯~$$최고
218720613|스타벅스 중화역점|$$주차가 안됩니다 ,, ㅠ 건물 뒷편에 주차장이 있긴 하지만 주차지원이 안 되네요. 무료주차 한두시간이라도 가능했으면 좋겠어요!$$맛있어요 $$굿굿$$2층이 넓고 깨끗합니다$$
1721326456|어느날오늘|$$크림이 너무 달지도 않고 진짜 맛있어요$$케익 크림은 달지않아요. 안 단 케익 좋아하시는 분들은 좋아하실듯..  전 단걸 좋아해서 그닥 ㅜ ㅜ  레몬케이크랑 에그타르트 달달하니 맛있네요 ^^$$맛은 있는데 판매하시는 남자분 마스크를 반만 쓰셔서 안사고 돌아선 적이 몇번이나 있어요. $$여기서 처음으로 케이크 주문해먹었는데 진짜 너무 맛있어요 엉엉 상봉에 이런 케이크 맛집이있다니.. 진짜 크림이 하나도 안느끼해요 가족들이 다 깜짝놀랐답니다 여기서 에그타르트, 피칸파이 도 먹어봤는데 다 맛있어요$$완전좋아해요 
1937762094|스타벅스 묵동점|$$가본 스타벅스 지점들 중에서도 손꼽힐 만큼 친절하시고 혼자 방문했을 때 이용할 수 있는 좌석 종류가 많아요 :) 라떼 류는 연하게 타주시는 편인 것 같긴 합니다!$$넓고 자리가 많지만 책상이 다 작음. 노트북 하나면 차는 원형탁자들.   커피맛이 다른 곳보다 연함  직원들 잘생기고 친절함  $$친절하심다^^$$이른 시간에 와도 음료 늦게 나옴 ㅜㅜㅜㅜ$$여기 커피가 너무 연해서 조리퐁과자 우유에 타고 우려낸 우유같았습니다....$$3651별 $$쿨라임 피지오를 주문하니 ‘피지오 안돼요’ 왜 안되느냐 물으니 ‘저희 매장은 원래 안돼요’  ...  얼마 전 인터넷에서 어떤 기계 수급 문제 때문에 일부 매장에서는 피지오 메뉴를 제공하지 않는다는 뉴스기사를 본 게 얼핏 기억이 나서 다른 걸 주문하긴 했지만 직원의 응대가 매우 아쉬웠습니다.   이러이러한 문제 때문에 해당 메뉴는 주문이 불가하다고 안내하는...$$
1815918751|개인취향|$$사장님 친절하고 커피 완전 맛있네요 개인 카페에서 이태리 대기업 맛이 나네요  단골 되려고요 ㅎ $$커피맛은 보장합니다 ㄹㅇ$$커피맛남 $$
1531026852|커피빈 상봉역점|$$카페 넓음 화장실이 좀 불편,$$$$화장실은 안가봤는데 음료가 맛이 이상해서 보니 자주 안먹던 음료라 원래 이런가 하고 다시 먹어보고 검색해보고.. 결국 가져가서 물어보니까 금방다시만들어주셨고 파우더를 잊으셨다고 하셨어요. 다시만든건 맛있었어요
27403044|디저트39 상봉점|$$크로칸슈 킹정입니다$$최고예요$$딸기라떼 최고
26644161|설빙 상봉점|$$$$$$양은 신기하게 포장하면 많아요 넉넉히 많이 주시는거같은? 홀에서 먹을땐 부족한거 같은데  그래서  매번 가면 포장합니다 홀 넓고 시원해요 $$포장 주문했는데 뒤에 온 사람들부터 주더니 20분 뒤에서야 주문했던 거 다 떨어졌다고 더 비싼 메뉴로 바꿔 주문하라는 횡포 시전.. 다른 지점으로 가기를 추천합니다$$
27498104|디저트39 묵동자이점|$$$$아메리카노는 저렴한 편이라(1500) 부담없이 얘기하기 좋은곳. 케익류는 상태가 일정하지 않은듯. 
27300301|두루두루베이비카페|$$음식맛.커피.음료 다~ 맛있구.아담하고 깨끗하고 딱! 좋은곳이네요. 이벤트도 많구~ 강추 합니다^^♡♡$$
1433298247|투썸플레이스 사가정역점|$$자리가 넓어서 좋아요~!$$직원들이 싸가지가 없네요$$친절하고 주차용이해서 좋아요$$넓고 친절하고 괜찮음
721638525|재나양과점|$$맨날문닫음 갈때마다닫혀있어서 마상입어서 다시는 안가기로함..$$인터넷 상 영업시간과 다르니 참고하세요 :) 월요일인데 문이 닫혀있네요$$$$이쁜 분위기에 이끌려 가봄. 직원분들도 친절하시고 좋아요. 올망졸망 디저트들. 가격은 비싼편. 그냥 길건너 뚜레쥬르 가게 되네요 $$예쁘고 맛있고. 행벅해
1279265877|투썸플레이스 중랑역점|$$$$$$매장 넓고 음료도 맛있어요$$지금은 테이크아웃 밖에 안되지만 항상 친절해서 좋아요$$친절하고 맛있어요 ㅎㅎ$$아메리카노가 내 입에 맞는 커피라 참 좋았습니다.
