URL_ID|카페명|리뷰
964935317|스타벅스 신월동DT|$$오늘 날짜 기준으로 파트너분들 전부 친절하셨어요 파트너 한 분이 바닥을 닦고 계시다가 계단을 올라가는 절 보시더니 미끄러우니 조심하라고 친절하게 말씀해주셔서 좋았어요 그리고 마감 한 시간 전이라 그런지 손님이 많이 없고 그나마 계신 분들도 열공중이셔서 구석에서 헤어지고 조용히 질질 짜도 눈치가 덜 보여서 좋았어요 헤헤,, 눈물 콧물 쏟아도 자몽허니블랙티는 ...$$설을 이틀 앞둔 오늘 DT로 방문했는데 파트너 분이 너무나 친절하게 새해 인사를 해 주셔서 저도 모르게 복돈을 드릴 뻔 했습니다.$$갈 때마다 직원들이 항상 친절하심$$$$주말이라 손님이 많아서 지칠 수도 있는데 직원분들이 한결같이 너무 친절하셔서 기분좋게 있다가 나왔네요:) 매장도 깔끔해서 좋아요$$직원분들이 다들 친절하셔서 갈때마다 기분이 좋습니다$$집앞에 스타벅스 생겨서 좋네요. 신규매장이라 넓고 쾌적합니다. ^__^$$$$오픈 축하드립니다!!~
617333242|스타벅스 등촌역점|$$오픈부터 친철한 곳!  이틀전부터 스벅근처로 파견근무중~ 아침마다 1시간씩 편하게있다 갑니당 감사^^  $$대형체인점에 리뷰 잘 안쓰는데~ 직원분이 친절하게 응대해주셔서 리뷰남겨요~ 별거아닌 사소한친절에 기분좋게 라떼 가지고 갑니다~~ $$후기 잘 안남기는 편인데 사장님이 기분좋게 인사도 해주시고 친절하셔서 남깁니다~~ 번창하세요!!$$내부도 넓고 사람이 많은데 비해 관리가 잘 되고 있는 것 같아요$$알바생 별로$$쾌적하고 높음$$가까워서 자주 갑니다. 넓고 친절합니다. 역 바로 앞이어서 편하구요.$$$$근처가면 또 들러야겠다$$깨끗하고 깔끔하네요
926070592|스타벅스 목동10단지점|$$친절하시고 매장 깔끔하고 좋아요~$$$$맛있고 직원들 친절해요 생각보다 넓어요 목동현대는 맛없고 신정dt는 불친절해서 8단지까지 갔었는데 이제 멀리 안가도되서 좋아요 구석진데에 있어서 동네에 생긴지도 몰랐어요$$$$$$드디어 스세권 ㅋ 매장 넓은편$$$$오늘부터 10단지점 스벅 오픈이라 다녀왔어요:) $$여기 지금 리모델링 중에요 저처럼 헛걸음하지마세요
1898322959|비엔나커피하우스 목동7단지점|$$아인슈페너는 정말 최고!!.. 꼭 핫으로 먹어야함$$메뉴는 뭐가뭔지 모르게 종류가 넘나 많음... 대충 시키고 친구들이랑 수다떨기엔 최적의 장소.$$넓고 공부하기 좋아요 ~~!$$커피 맛있어요!!다만 양이 적고 비쌈ㅎㅎ근데 맛있어서 또 갈예정$$거창한 설명에 비해 커피가 별로 맛이없네요
389160790|스타벅스 목동오목로점|$$직원모두 친절합니다. 무료주차는 안되고 주차비가 10분당 천원이네요. $$원래 진짜 친절한 매장이었는데 그 분들 다 다른데로 가시고 별로 안친절한 매장에서 파트너들 왔는지 예전만큼은 친절하지 않더라구요...아쉽$$살면서 가본 스벅 중 파트너들이 가장 친절하고 착해요! 목동 스벅 중에 가장 차분한 분위기라 공부하기도 좋아요☺️$$이 근방에서 파트너들이 제일 친절한 매장$$이 근처에 있는 스벅 중 가장 한적해서 좋음. $$
7961580|스타벅스 목동점|$$테이크 아웃만 괜찮음$$평범 매장은 작은 편 $$$$자리가 회전이 안됨 매장작음$$$$$$
1459148300|퀸즈브라운 목동역점|$$커피가 영혼이 없습니다$$사랑했던 사람이 항상 방문했던 장소입니다. 가고는 싶은데 만날까봐 못가는 곳이에요. 카카오맵으로 다른거 검색하다가 나도 모르게 검색해보게 되네요. 잘지내지? DY$$$$파니니 진짜 맛있고 속재료 완전 푸짐해요
505681949|달다랗다|$$까눌레가 이렇게 맛있는 디저트였다는걸 알게해 준 디저트 맛집!  먹으면서 계속 감탄했어요!  매일 오픈하지 않으셔서 좀 헷갈리긴 하지만  집 근처에 이렇게 맛있는 디저트카페가 있어서 넘 행복합니당^ㅇ^$$오늘 오후에 리프레시 하려고 초코케이크를 한조각 사왔는데요, 성공이네요 ㅎㅎㅎ 뻔한 단맛이 아니고 참 맛있어요. 또 들를게요$$다 맛있어요!! 엄청친절하시구요!$$웬만한건 다 맛있는집 갈때마다 쟁여놔요$$말모 말모.. 진짜ㅠ 달다랗다 디저트 카페는 신정네거리역에서 탑오브 탑이에요ㅠㅠㅠ 근처에 살고 있다는게 감사해요. 무화과스콘 정말 맛있고요, 요즘 케이크나 휘낭시에 디저트류가 다양해져서 더더 좋아요. 레드벨벳 쿠키, 케이크, 휘낭시에, 에그타르트, 쿠키,, 진짜 너무 달지도 않고 감칠맛에다 행복해지는 맛이에요ㅠ 냉동고에 여러개 놓고 싶은 맘.. 꼭!! 들러...
961605125|카페올리|$$분위기도 깔끔하고 음식들도 맛있고 친절해요^^$$맛있고 깨끗해요$$근처에 볼일이 있어 왔다가 우연히 들른 곳인데 맛집이네요! 브런치 메뉴들이 맛있길래 스콘도 추가해서 먹었는데 부드럽고 같이 제공되는 잼이 베리알맹이가 살아있어 맛있었어요  담에도 재방문 할게요 ㅋㅋ$$별이 5개에!!!~
1973568744|투썸플레이스 목동하이페리온점|$$$$창문은 고장나서 안 닫히고  난방은 안 틀어주고 ㅜㅜ $$$$$$엄청 친절하심 가게 내부도 깨끗해서 좋아요$$와이파이 문제 좀 해결해주세요...$$so so..
